77,0,96,orange,0
77,0,95,orange,0
76,0,95,orange,0
76,0,94,orange,0
76,0,93,orange,0
76,0,92,orange,0
75,0,92,orange,0
75,0,91,orange,0
75,0,90,orange,0
74,0,90,orange,0
73,0,90,orange,0
73,0,89,orange,0
72,0,89,orange,0
71,0,89,orange,0
70,0,89,orange,0
70,0,88,orange,0
69,0,88,orange,0
68,0,88,orange,0
68,0,87,orange,0
67,0,87,orange,0
66,0,87,orange,0
66,0,88,orange,0
65,0,88,orange,0
67,0,88,orange,0
68,0,89,orange,0
69,0,89,orange,0
71,0,90,orange,0
72,0,90,orange,0
74,0,91,orange,0
74,0,92,orange,0
75,0,93,orange,0
77,0,97,orange,0
78,0,99,orange,0
79,0,101,orange,0
81,0,104,orange,0
83,0,109,orange,0
87,0,115,orange,0
87,0,116,orange,0
87,1,116,orange,0
87,1,115,orange,0
87,1,114,orange,0
87,1,113,orange,0
87,1,112,orange,0
86,1,112,orange,0
86,1,111,orange,0
86,1,110,orange,0
85,1,110,orange,0
85,1,109,orange,0
85,1,108,orange,0
84,1,107,orange,0
84,1,106,orange,0
84,1,105,orange,0
83,1,105,orange,0
83,1,104,orange,0
83,1,103,orange,0
82,1,102,orange,0
81,1,102,orange,0
81,1,101,orange,0
81,1,100,orange,0
80,1,100,orange,0
80,1,99,orange,0
80,1,98,orange,0
79,1,98,orange,0
79,1,97,orange,0
79,1,96,orange,0
78,1,95,orange,0
77,1,95,orange,0
77,1,94,orange,0
77,1,93,orange,0
76,1,93,orange,0
76,1,92,orange,0
76,1,91,orange,0
75,1,91,orange,0
75,1,90,orange,0
75,1,89,orange,0
74,1,89,orange,0
73,1,89,orange,0
72,1,89,orange,0
72,1,88,orange,0
71,1,88,orange,0
71,1,89,orange,0
70,1,89,orange,0
70,1,87,orange,0
69,1,87,orange,0
68,1,87,orange,0
67,1,87,orange,0
67,1,86,orange,0
66,1,86,orange,0
66,1,87,orange,0
65,1,87,orange,0
65,1,85,orange,0
64,1,85,orange,0
63,1,85,orange,0
63,1,86,orange,0
62,1,86,orange,0
61,1,86,orange,0
61,1,85,orange,0
60,1,85,orange,0
60,1,86,orange,0
59,1,86,orange,0
58,1,86,orange,0
57,1,86,orange,0
56,1,87,orange,0
55,1,87,orange,0
55,1,88,orange,0
54,1,88,orange,0
53,1,88,orange,0
52,1,88,orange,0
52,1,89,orange,0
51,1,89,orange,0
50,1,89,orange,0
49,1,90,orange,0
49,1,91,orange,0
50,1,91,orange,0
51,1,90,orange,0
53,1,89,orange,0
54,1,89,orange,0
56,1,88,orange,0
57,1,88,orange,0
58,1,87,orange,0
59,1,87,orange,0
62,1,84,orange,0
64,1,86,orange,0
68,1,88,orange,0
69,1,88,orange,0
73,1,90,orange,0
74,1,90,orange,0
75,1,92,orange,0
76,1,94,orange,0
77,1,96,orange,0
78,1,97,orange,0
79,1,99,orange,0
80,1,101,orange,0
81,1,103,orange,0
82,1,104,orange,0
82,1,105,orange,0
83,1,106,orange,0
83,1,107,orange,0
83,1,108,orange,0
84,1,109,orange,0
84,1,110,orange,0
85,1,111,orange,0
85,1,112,orange,0
86,1,113,orange,0
86,1,114,orange,0
88,1,115,orange,0
88,1,116,orange,0
88,1,117,orange,0
87,1,117,orange,0
89,1,117,orange,0
89,1,118,orange,0
88,1,118,orange,0
88,1,119,orange,0
89,1,119,orange,0
89,1,120,orange,0
90,1,120,orange,0
90,1,121,orange,0
89,1,121,orange,0
90,1,122,orange,0
91,1,122,orange,0
91,1,123,orange,0
90,1,123,orange,0
90,1,124,orange,0
90,1,125,orange,0
89,1,125,orange,0
89,1,126,orange,0
90,1,126,orange,0
90,1,127,orange,0
89,1,127,orange,0
89,1,128,orange,0
89,1,129,orange,0
89,1,130,orange,0
88,1,130,orange,0
88,1,131,orange,0
89,1,131,orange,0
89,1,132,orange,0
88,1,132,orange,0
88,1,133,orange,0
88,1,134,orange,0
87,1,134,orange,0
87,1,135,orange,0
38,1,135,orange,0
37,1,135,orange,0
37,1,134,orange,0
37,1,133,orange,0
37,1,132,orange,0
36,1,132,orange,0
36,1,131,orange,0
36,1,130,orange,0
36,1,129,orange,0
36,1,128,orange,0
36,1,127,orange,0
35,1,127,orange,0
35,1,126,orange,0
35,1,125,orange,0
35,1,124,orange,0
35,1,123,orange,0
35,1,122,orange,0
35,1,121,orange,0
35,1,120,orange,0
35,1,119,orange,0
36,1,119,orange,0
36,1,118,orange,0
36,1,117,orange,0
37,1,117,orange,0
37,1,116,orange,0
37,1,115,orange,0
37,1,114,orange,0
38,1,113,orange,0
38,1,112,orange,0
39,1,112,orange,0
39,1,111,orange,0
39,1,110,orange,0
40,1,110,orange,0
40,1,109,orange,0
40,1,108,orange,0
41,1,108,orange,0
41,1,107,orange,0
41,1,106,orange,0
41,1,105,orange,0
42,1,105,orange,0
42,1,104,orange,0
42,1,103,orange,0
43,1,103,orange,0
43,1,102,orange,0
43,1,101,orange,0
44,1,100,orange,0
45,1,100,orange,0
45,1,99,orange,0
45,1,98,orange,0
45,1,97,orange,0
46,1,96,orange,0
46,1,95,orange,0
47,1,94,orange,0
48,1,94,orange,0
48,1,93,orange,0
48,1,92,orange,0
49,1,92,orange,0
49,1,93,orange,0
48,1,95,orange,0
47,1,96,orange,0
47,1,97,orange,0
46,1,98,orange,0
46,1,99,orange,0
45,1,101,orange,0
44,1,102,orange,0
43,1,104,orange,0
42,1,106,orange,0
41,1,109,orange,0
40,1,111,orange,0
39,1,113,orange,0
39,1,114,orange,0
38,1,115,orange,0
38,1,116,orange,0
37,1,118,orange,0
36,1,120,orange,0
36,1,121,orange,0
34,1,122,orange,0
34,1,123,orange,0
34,1,124,orange,0
34,1,125,orange,0
35,1,128,orange,0
35,1,129,orange,0
36,1,133,orange,0
36,2,132,pink,0
36,2,131,orange,0
36,2,130,orange,0
36,2,129,orange,0
35,2,128,orange,0
35,2,127,orange,0
35,2,126,orange,0
35,2,125,orange,0
34,2,124,orange,0
34,2,123,orange,0
34,2,122,orange,0
34,2,121,orange,0
34,2,120,pink,0
34,2,119,pink,0
35,2,118,pink,0
35,2,117,pink,0
36,2,117,orange,0
36,2,116,orange,0
36,2,115,orange,0
36,2,114,orange,0
37,2,113,orange,0
37,2,112,orange,0
38,2,111,orange,0
38,2,110,orange,0
39,2,110,orange,0
39,2,109,orange,0
39,2,108,orange,0
39,2,107,orange,0
40,2,107,orange,0
40,2,106,orange,0
40,2,105,orange,0
41,2,104,orange,0
41,2,103,orange,0
42,2,102,orange,0
42,2,101,orange,0
43,2,100,orange,0
43,2,99,orange,0
44,2,99,orange,0
44,2,98,orange,0
45,2,98,orange,0
45,2,97,orange,0
45,2,96,orange,0
46,2,96,orange,0
46,2,95,orange,0
46,2,94,orange,0
47,2,94,orange,0
47,2,93,orange,0
47,2,92,pink,0
48,2,92,orange,0
48,2,91,orange,0
48,2,90,orange,0
49,2,89,orange,0
50,2,89,orange,0
50,2,88,orange,0
51,2,88,orange,0
52,2,88,orange,0
53,2,88,orange,0
53,2,87,orange,0
54,2,87,orange,0
55,2,87,orange,0
55,2,86,orange,0
56,2,86,orange,0
57,2,86,orange,0
58,2,86,orange,0
58,2,85,orange,0
59,2,85,orange,0
59,2,86,orange,0
60,2,86,orange,0
60,2,84,orange,0
61,2,84,orange,0
61,2,85,orange,0
62,2,85,orange,0
63,2,85,orange,0
63,2,84,orange,0
64,2,84,orange,0
65,2,84,orange,0
64,2,85,orange,0
66,2,85,orange,0
67,2,85,orange,0
67,2,86,orange,0
66,2,86,orange,0
65,2,86,orange,0
68,2,86,orange,0
69,2,86,orange,0
70,2,86,orange,0
69,2,87,orange,0
68,2,87,orange,0
71,2,87,orange,0
72,2,87,orange,0
72,2,88,orange,0
71,2,88,orange,0
70,2,88,orange,0
73,2,88,orange,0
74,2,88,orange,0
75,2,88,orange,0
75,2,89,orange,0
74,2,89,orange,0
73,2,89,orange,0
75,2,90,orange,0
76,2,90,orange,0
76,2,91,orange,0
77,2,91,orange,0
77,2,92,orange,0
76,2,92,orange,0
77,2,93,orange,0
78,2,93,orange,0
78,2,94,orange,0
77,2,94,orange,0
79,2,94,orange,0
79,2,95,orange,0
78,2,95,orange,0
78,2,96,orange,0
80,2,96,orange,0
80,2,97,orange,0
79,2,97,orange,0
79,2,98,orange,0
81,2,98,orange,0
81,2,99,orange,0
80,2,99,orange,0
80,2,100,orange,0
82,2,100,orange,0
82,2,101,orange,0
81,2,101,orange,0
81,2,102,orange,0
83,2,102,orange,0
82,2,103,orange,0
84,2,103,orange,0
84,2,104,orange,0
83,2,104,orange,0
83,2,105,orange,0
85,2,105,orange,0
85,2,106,orange,0
84,2,106,orange,0
84,2,107,orange,0
85,2,107,orange,0
84,2,108,orange,0
86,2,108,orange,0
86,2,109,orange,0
85,2,109,orange,0
85,2,110,orange,0
87,2,110,orange,0
87,2,111,orange,0
86,2,111,orange,0
86,2,112,orange,0
87,2,112,orange,0
87,2,113,orange,0
88,2,113,orange,0
88,2,114,orange,0
87,2,114,orange,0
87,2,115,orange,0
88,2,115,orange,0
89,2,115,orange,0
89,2,116,pink,0
88,2,116,pink,0
88,2,117,pink,0
90,2,117,pink,0
90,2,118,pink,0
89,2,118,pink,0
89,2,119,orange,0
90,2,119,pink,0
90,2,120,pink,0
91,2,120,pink,0
91,2,121,orange,0
90,2,121,orange,0
90,2,122,orange,0
91,2,122,orange,0
91,2,123,pink,0
91,2,124,orange,0
90,2,124,orange,0
90,2,125,orange,0
91,2,125,orange,0
91,2,126,orange,0
90,2,126,orange,0
90,2,127,orange,0
91,2,127,pink,0
90,2,128,orange,0
89,2,128,orange,0
89,2,129,orange,0
90,2,129,orange,0
90,2,130,orange,0
89,2,130,orange,0
89,2,131,orange,0
90,2,131,pink,0
89,2,132,pink,0
88,2,132,orange,0
88,2,133,orange,0
89,2,133,pink,0
89,2,134,pink,0
88,2,134,orange,0
88,2,135,orange,0
87,2,135,orange,0
87,2,136,orange,0
86,2,136,orange,0
86,2,137,orange,0
85,2,137,orange,0
85,2,138,orange,0
86,2,138,orange,0
87,2,137,orange,0
88,2,136,orange,0
85,2,139,orange,0
84,2,139,orange,0
84,2,140,orange,0
83,2,140,orange,0
83,2,141,orange,0
84,2,141,orange,0
83,2,142,orange,0
82,2,142,orange,0
42,2,142,orange,0
42,2,141,orange,0
41,2,141,orange,0
41,2,140,orange,0
41,2,139,orange,0
40,2,139,orange,0
40,2,138,orange,0
39,2,138,orange,0
39,2,137,orange,0
39,2,136,orange,0
38,2,136,orange,0
38,2,135,orange,0
37,2,134,orange,0
37,2,133,orange,0
35,2,133,pink,0
35,2,132,pink,0
35,2,131,pink,0
35,2,130,orange,0
34,2,129,pink,0
34,2,128,pink,0
34,2,127,pink,0
34,2,126,orange,0
33,2,125,orange,0
33,2,124,orange,0
33,2,123,orange,0
33,2,122,orange,0
35,2,121,orange,0
35,2,120,orange,0
36,2,119,pink,0
36,2,118,orange,0
37,2,116,orange,0
37,2,115,orange,0
38,2,114,orange,0
38,2,113,orange,0
39,2,112,orange,0
39,2,111,orange,0
40,2,109,orange,0
40,2,108,orange,0
41,2,107,orange,0
41,2,106,orange,0
42,2,105,orange,0
42,2,104,orange,0
43,2,103,orange,0
43,2,102,orange,0
44,2,101,orange,0
44,2,100,orange,0
45,2,99,orange,0
46,2,97,orange,0
47,2,95,orange,0
48,2,93,orange,0
49,2,91,orange,0
50,2,90,orange,0
51,2,89,orange,0
52,2,89,orange,0
54,2,88,orange,0
56,2,87,orange,0
57,2,87,orange,0
62,2,83,orange,0
36,2,134,orange,0
36,2,135,orange,0
37,2,136,orange,0
38,2,137,orange,0
39,2,139,orange,0
40,2,140,orange,0
40,3,139,orange,0
39,3,138,orange,0
39,3,137,orange,0
38,3,137,orange,0
38,3,136,orange,0
37,3,135,orange,0
36,3,134,orange,0
36,3,133,pink,0
35,3,132,pink,0
35,3,131,pink,0
35,3,130,orange,0
35,3,129,pink,0
34,3,128,pink,0
34,3,127,pink,0
34,3,126,orange,0
34,3,125,orange,0
33,3,124,pink,0
33,3,123,pink,0
33,3,122,pink,0
33,3,121,pink,0
33,3,120,pink,0
33,3,119,pink,0
34,3,118,pink,0
34,3,117,pink,0
35,3,117,pink,0
35,3,116,pink,0
35,3,115,pink,0
35,3,114,pink,0
36,3,113,orange,0
36,3,112,orange,0
37,3,112,orange,0
37,3,111,orange,0
37,3,110,orange,0
38,3,110,orange,0
38,3,109,orange,0
38,3,108,orange,0
39,3,108,orange,0
39,3,107,orange,0
39,3,106,orange,0
39,3,105,orange,0
40,3,104,orange,0
40,3,103,orange,0
41,3,102,orange,0
41,3,101,orange,0
42,3,100,orange,0
43,3,100,orange,0
43,3,99,orange,0
43,3,98,orange,0
44,3,98,orange,0
44,3,97,orange,0
44,3,96,pink,0
45,3,96,orange,0
45,3,95,orange,0
45,3,94,pink,0
46,3,93,pink,0
46,3,92,pink,0
47,3,92,pink,0
47,3,91,pink,0
47,3,90,pink,0
48,3,89,pink,0
49,3,89,pink,0
49,3,88,orange,0
50,3,88,orange,0
50,3,87,orange,0
51,3,87,orange,0
52,3,87,orange,0
53,3,87,orange,0
53,3,86,orange,0
54,3,86,orange,0
54,3,87,orange,0
55,3,87,orange,0
55,3,85,orange,0
56,3,85,orange,0
57,3,85,orange,0
58,3,85,orange,0
58,3,84,orange,0
59,3,84,orange,0
59,3,85,orange,0
60,3,85,orange,0
60,3,83,orange,0
61,3,83,orange,0
61,3,84,orange,0
62,3,84,orange,0
63,3,84,orange,0
63,3,83,orange,0
64,3,83,orange,0
65,3,83,orange,0
64,3,84,orange,0
66,3,84,orange,0
67,3,84,orange,0
67,3,85,orange,0
66,3,85,orange,0
65,3,85,orange,0
68,3,85,orange,0
69,3,85,orange,0
70,3,85,orange,0
69,3,86,orange,0
68,3,86,orange,0
71,3,86,orange,0
72,3,86,orange,0
72,3,87,orange,0
71,3,87,orange,0
70,3,87,orange,0
73,3,87,orange,0
74,3,87,orange,0
75,3,87,orange,0
74,3,88,orange,0
73,3,88,orange,0
76,3,88,pink,0
76,3,89,pink,0
75,3,89,orange,0
76,3,90,orange,0
77,3,90,pink,0
77,3,91,orange,0
76,3,91,orange,0
78,3,91,pink,0
78,3,92,pink,0
77,3,92,orange,0
78,3,93,orange,0
79,3,93,orange,0
79,3,94,orange,0
78,3,94,orange,0
79,3,95,orange,0
80,3,95,orange,0
79,3,96,orange,0
81,3,96,orange,0
81,3,97,orange,0
80,3,97,orange,0
80,3,98,orange,0
81,3,98,orange,0
81,3,99,orange,0
82,3,99,orange,0
81,3,100,orange,0
83,3,100,orange,0
83,3,101,orange,0
82,3,101,orange,0
82,3,102,orange,0
84,3,102,orange,0
84,3,103,orange,0
83,3,103,orange,0
84,3,104,orange,0
85,3,104,orange,0
85,3,105,orange,0
84,3,105,orange,0
85,3,106,orange,0
86,3,106,orange,0
86,3,107,orange,0
85,3,107,orange,0
85,3,108,orange,0
87,3,108,orange,0
87,3,109,orange,0
86,3,109,orange,0
86,3,110,orange,0
88,3,110,orange,0
88,3,111,orange,0
87,3,111,orange,0
87,3,112,orange,0
88,3,112,orange,0
89,3,112,orange,0
89,3,113,orange,0
88,3,113,orange,0
88,3,114,orange,0
89,3,114,orange,0
89,3,115,orange,0
90,3,115,orange,0
90,3,116,pink,0
89,3,116,pink,0
89,3,117,pink,0
91,3,117,pink,0
91,3,118,pink,0
90,3,118,pink,0
90,3,119,pink,0
91,3,119,pink,0
91,3,120,pink,0
92,3,120,pink,0
92,3,121,pink,0
91,3,121,pink,0
91,3,122,pink,0
92,3,122,pink,0
92,3,123,pink,0
91,3,123,pink,0
91,3,124,orange,0
92,3,124,pink,0
92,3,125,pink,0
91,3,125,orange,0
91,3,126,pink,0
92,3,126,pink,0
92,3,127,pink,0
91,3,127,pink,0
91,3,128,pink,0
90,3,128,pink,0
90,3,129,orange,0
91,3,129,pink,0
91,3,130,pink,0
90,3,130,pink,0
90,3,131,pink,0
91,3,131,pink,0
90,3,132,pink,0
89,3,132,pink,0
89,3,133,pink,0
90,3,133,pink,0
90,3,134,pink,0
89,3,134,pink,0
88,3,134,orange,0
88,3,135,orange,0
89,3,135,orange,0
89,3,136,orange,0
87,3,136,orange,0
86,3,137,orange,0
88,3,137,orange,0
87,3,138,orange,0
85,3,138,orange,0
85,3,139,orange,0
86,3,139,orange,0
85,3,140,orange,0
84,3,140,orange,0
83,3,141,orange,0
85,3,141,orange,0
84,3,142,orange,0
82,3,142,orange,0
82,3,143,orange,0
83,3,143,orange,0
82,3,144,orange,0
81,3,144,orange,0
81,3,145,orange,0
80,3,145,orange,0
80,3,146,orange,0
81,3,146,orange,0
82,3,145,orange,0
80,3,147,orange,0
79,3,147,orange,0
79,3,148,orange,0
78,3,148,orange,0
78,3,149,orange,0
77,3,149,orange,0
77,3,150,orange,0
76,3,150,orange,0
75,3,150,orange,0
49,3,150,orange,0
48,3,150,orange,0
48,3,149,orange,0
47,3,149,orange,0
46,3,149,orange,0
46,3,148,orange,0
46,3,147,orange,0
45,3,147,orange,0
45,3,146,orange,0
44,3,146,orange,0
44,3,145,orange,0
44,3,144,orange,0
43,3,144,orange,0
43,3,143,orange,0
42,3,143,orange,0
42,3,142,orange,0
42,3,141,orange,0
41,3,140,orange,0
39,3,140,orange,0
38,3,139,orange,0
38,3,138,orange,0
37,3,137,orange,0
36,3,136,orange,0
35,3,135,orange,0
35,3,134,orange,0
34,3,133,pink,0
34,3,132,pink,0
34,3,131,pink,0
34,3,130,pink,0
33,3,129,pink,0
33,3,128,pink,0
33,3,127,pink,0
33,3,126,pink,0
32,3,125,pink,0
32,3,124,pink,0
32,3,123,pink,0
32,3,122,pink,0
34,3,121,pink,0
34,3,120,pink,0
35,3,119,pink,0
35,3,118,pink,0
36,3,116,pink,0
36,3,115,orange,0
37,3,114,orange,0
37,3,113,orange,0
38,3,112,orange,0
38,3,111,orange,0
39,3,109,orange,0
40,3,107,orange,0
40,3,106,orange,0
41,3,105,orange,0
41,3,104,orange,0
42,3,103,orange,0
42,3,102,orange,0
43,3,101,orange,0
44,3,99,orange,0
45,3,97,orange,0
46,3,95,orange,0
47,3,94,orange,0
47,3,93,orange,0
48,3,91,pink,0
49,3,90,pink,0
51,3,88,orange,0
52,3,88,orange,0
56,3,86,orange,0
57,3,86,orange,0
62,3,82,orange,0
40,3,141,orange,0
41,3,142,orange,0
42,3,144,orange,0
43,3,145,orange,0
45,3,148,orange,0
45,4,147,orange,0
44,4,147,orange,0
44,4,146,orange,0
44,4,145,orange,0
43,4,145,orange,0
43,4,144,orange,0
42,4,144,orange,0
42,4,143,orange,0
41,4,143,orange,0
41,4,142,orange,0
41,4,141,orange,0
40,4,140,orange,0
39,4,140,orange,0
39,4,139,orange,0
38,4,138,orange,0
37,4,138,orange,0
37,4,137,orange,0
37,4,136,orange,0
36,4,136,orange,0
36,4,135,orange,0
35,4,134,pink,0
35,4,133,pink,0
34,4,132,pink,0
34,4,131,pink,0
34,4,130,pink,0
34,4,129,pink,0
33,4,128,pink,0
33,4,127,pink,0
33,4,126,pink,0
33,4,125,pink,0
32,4,125,pink,0
32,4,124,pink,0
32,4,123,pink,0
32,4,122,pink,0
32,4,121,pink,0
32,4,120,pink,0
32,4,119,pink,0
33,4,119,pink,0
33,4,118,pink,0
33,4,117,pink,0
34,4,117,pink,0
34,4,116,pink,0
34,4,115,pink,0
34,4,114,pink,0
35,4,113,pink,0
36,4,113,orange,0
36,4,112,orange,0
36,4,111,orange,0
36,4,110,orange,0
37,4,110,orange,0
37,4,109,orange,0
37,4,108,orange,0
38,4,108,orange,0
38,4,107,orange,0
38,4,106,orange,0
39,4,106,orange,0
39,4,105,orange,0
39,4,104,orange,0
39,4,103,orange,0
40,4,102,orange,0
40,4,101,orange,0
41,4,100,orange,0
42,4,100,orange,0
42,4,99,orange,0
42,4,98,orange,0
43,4,98,pink,0
43,4,97,pink,0
43,4,96,pink,0
44,4,96,pink,0
44,4,95,pink,0
44,4,94,pink,0
45,4,93,pink,0
46,4,93,pink,0
46,4,92,pink,0
46,4,91,pink,0
46,4,90,pink,0
47,4,89,pink,0
48,4,89,pink,0
48,4,88,pink,0
49,4,88,orange,0
49,4,87,orange,0
50,4,87,orange,0
50,4,86,pink,0
51,4,86,orange,0
52,4,86,orange,0
53,4,86,orange,0
53,4,85,orange,0
54,4,85,orange,0
54,4,86,orange,0
55,4,86,orange,0
55,4,84,orange,0
56,4,84,orange,0
57,4,84,orange,0
58,4,84,orange,0
58,4,83,orange,0
59,4,83,orange,0
59,4,84,orange,0
60,4,84,orange,0
60,4,82,orange,0
61,4,82,orange,0
61,4,83,orange,0
62,4,83,orange,0
63,4,83,orange,0
63,4,82,orange,0
64,4,82,orange,0
65,4,82,orange,0
64,4,83,orange,0
66,4,83,orange,0
67,4,83,orange,0
66,4,84,orange,0
65,4,84,orange,0
68,4,84,orange,0
69,4,84,orange,0
69,4,85,orange,0
68,4,85,orange,0
67,4,85,orange,0
70,4,85,orange,0
71,4,85,orange,0
72,4,85,orange,0
71,4,86,orange,0
70,4,86,orange,0
73,4,86,orange,0
74,4,86,orange,0
74,4,87,orange,0
73,4,87,orange,0
72,4,87,orange,0
75,4,87,pink,0
76,4,87,pink,0
75,4,88,pink,0
77,4,88,pink,0
77,4,89,pink,0
76,4,89,pink,0
78,4,89,pink,0
78,4,90,pink,0
77,4,90,pink,0
78,4,91,pink,0
79,4,91,pink,0
79,4,92,pink,0
78,4,92,pink,0
79,4,93,pink,0
80,4,93,pink,0
80,4,94,pink,0
79,4,94,pink,0
80,4,95,pink,0
81,4,95,pink,0
81,4,96,pink,0
80,4,96,orange,0
81,4,97,orange,0
82,4,97,pink,0
82,4,98,orange,0
81,4,98,orange,0
83,4,98,orange,0
83,4,99,orange,0
82,4,99,orange,0
82,4,100,orange,0
84,4,100,orange,0
84,4,101,orange,0
83,4,101,orange,0
83,4,102,orange,0
85,4,102,orange,0
85,4,103,orange,0
84,4,103,orange,0
86,4,103,orange,0
86,4,104,orange,0
85,4,104,orange,0
85,4,105,orange,0
86,4,105,orange,0
87,4,105,orange,0
87,4,106,orange,0
86,4,106,orange,0
86,4,107,orange,0
87,4,107,orange,0
87,4,108,orange,0
86,4,108,orange,0
88,4,108,orange,0
88,4,109,orange,0
87,4,109,orange,0
87,4,110,orange,0
88,4,110,orange,0
89,4,110,orange,0
89,4,111,orange,0
88,4,111,orange,0
88,4,112,orange,0
90,4,112,pink,0
90,4,113,pink,0
89,4,113,pink,0
89,4,114,orange,0
90,4,114,pink,0
90,4,115,pink,0
91,4,115,pink,0
91,4,116,pink,0
90,4,116,pink,0
90,4,117,pink,0
91,4,117,pink,0
91,4,118,pink,0
92,4,118,pink,0
92,4,119,pink,0
91,4,119,pink,0
92,4,120,pink,0
93,4,120,pink,0
93,4,121,pink,0
92,4,121,pink,0
92,4,122,pink,0
93,4,122,pink,0
93,4,123,pink,0
92,4,123,pink,0
92,4,124,pink,0
93,4,124,pink,0
93,4,125,pink,0
92,4,125,pink,0
92,4,126,pink,0
93,4,126,pink,0
93,4,127,pink,0
92,4,127,pink,0
92,4,128,pink,0
91,4,128,pink,0
91,4,129,pink,0
92,4,129,pink,0
92,4,130,pink,0
91,4,130,pink,0
91,4,131,pink,0
92,4,131,pink,0
91,4,132,pink,0
90,4,132,pink,0
90,4,133,pink,0
91,4,133,pink,0
91,4,134,pink,0
90,4,134,pink,0
90,4,135,orange,0
89,4,135,orange,0
91,4,135,pink,0
90,4,136,orange,0
88,4,136,orange,0
87,4,137,orange,0
87,4,138,orange,0
86,4,138,orange,0
86,4,139,orange,0
87,4,139,orange,0
87,4,140,orange,0
86,4,140,orange,0
85,4,140,orange,0
84,4,141,orange,0
86,4,141,orange,0
85,4,142,orange,0
83,4,142,orange,0
83,4,143,orange,0
84,4,143,orange,0
84,4,144,orange,0
83,4,144,orange,0
82,4,144,orange,0
81,4,145,orange,0
81,4,146,orange,0
80,4,146,orange,0
80,4,147,orange,0
79,4,147,orange,0
79,4,148,orange,0
80,4,148,orange,0
81,4,148,orange,0
81,4,147,orange,0
82,4,146,orange,0
83,4,145,orange,0
80,4,149,orange,0
79,4,149,orange,0
78,4,149,orange,0
77,4,149,orange,0
76,4,150,orange,0
75,4,150,orange,0
75,4,151,orange,0
74,4,151,orange,0
73,4,151,orange,0
73,4,152,orange,0
72,4,152,orange,0
71,4,152,orange,0
71,4,153,orange,0
70,4,153,orange,0
69,4,153,orange,0
69,4,154,orange,0
68,4,154,orange,0
67,4,154,orange,0
67,4,155,orange,0
66,4,155,orange,0
65,4,155,orange,0
65,4,156,orange,0
64,4,156,orange,0
64,4,157,orange,0
63,4,157,orange,0
62,4,157,orange,0
61,4,157,orange,0
61,4,156,orange,0
60,4,156,orange,0
59,4,156,orange,0
59,4,155,orange,0
58,4,155,orange,0
57,4,155,orange,0
57,4,154,orange,0
56,4,154,orange,0
56,4,153,orange,0
55,4,153,orange,0
54,4,153,orange,0
54,4,152,orange,0
53,4,152,orange,0
52,4,152,orange,0
52,4,151,orange,0
51,4,151,orange,0
50,4,151,orange,0
50,4,150,orange,0
49,4,150,orange,0
49,4,151,orange,0
48,4,151,orange,0
48,4,149,orange,0
47,4,149,orange,0
47,4,150,orange,0
46,4,150,orange,0
46,4,148,orange,0
44,4,148,orange,0
43,4,147,orange,0
43,4,146,orange,0
42,4,146,orange,0
42,4,145,orange,0
41,4,145,orange,0
