31,21,15
31,21,16
30,21,17
29,21,18
29,21,19
29,21,20
29,21,21
28,21,22
28,21,23
28,21,24
28,21,25
28,21,26
28,21,27
28,21,28
28,21,29
29,21,29
30,21,29
31,21,29
32,21,29
33,21,29
34,21,29
35,21,29
36,21,28
37,21,27
38,21,27
33,21,30
32,21,30
31,21,30
29,21,30
28,22,30
28,22,29
27,22,28
27,22,27
27,22,26
27,22,25
27,22,24
27,22,23
28,22,22
28,22,21
28,22,20
29,22,19
29,22,18
30,22,17
31,22,16
32,22,15
32,22,14
33,22,13
34,22,13
35,22,12
36,22,11
37,22,11
38,22,11
39,22,10
40,22,10
41,22,10
42,22,10
43,22,11
44,22,11
44,22,12
45,22,13
45,22,14
45,22,15
45,22,16
44,22,17
44,22,18
44,22,19
43,22,20
43,22,21
42,22,22
41,22,23
40,22,24
40,22,25
39,22,26
38,22,27
37,22,28
36,22,29
35,22,30
34,22,30
34,22,31
33,22,31
32,22,31
31,22,31
30,22,31
30,22,30
29,22,31
28,22,31
107,22,31
107,22,30
108,22,29
108,22,28
109,22,27
110,22,27
111,22,26
112,22,26
113,22,26
114,22,26
115,22,26
116,22,27
117,22,27
118,22,28
119,22,29
119,22,30
120,22,31
121,22,32
122,22,33
123,22,34
124,22,35
124,22,36
125,22,37
125,22,38
126,22,39
126,22,40
126,22,41
127,22,42
127,22,43
127,22,44
127,22,45
127,22,46
126,22,47
126,22,48
126,22,49
125,22,49
124,22,49
123,22,49
122,22,49
121,22,48
120,22,48
119,22,47
118,22,47
117,22,46
116,22,45
115,22,44
114,22,43
113,22,42
112,22,41
111,22,40
110,22,40
109,22,39
109,22,38
108,22,37
107,22,36
107,22,35
107,22,34
107,22,33
107,22,32
124,22,50
124,23,48
124,23,47
125,23,47
125,23,46
126,23,46
126,23,45
126,23,44
126,23,43
126,23,42
126,23,41
126,23,40
125,23,39
125,23,38
124,23,37
124,23,36
123,23,35
123,23,34
122,23,33
121,23,32
120,23,31
119,23,30
119,23,29
118,23,28
117,23,27
116,23,27
115,23,27
114,23,26
113,23,26
112,23,26
111,23,26
110,23,27
109,23,27
108,23,28
108,23,29
107,23,30
107,23,31
107,23,32
107,23,33
107,23,34
107,23,35
107,23,36
108,23,37
108,23,38
109,23,39
110,23,40
111,23,40
112,23,41
113,23,42
114,23,43
115,23,44
116,23,45
117,23,45
118,23,46
119,23,46
120,23,46
120,23,47
121,23,47
122,23,48
123,23,48
125,23,48
126,23,47
37,23,29
37,23,28
38,23,27
39,23,26
40,23,25
40,23,24
41,23,23
42,23,22
42,23,21
43,23,20
43,23,19
44,23,18
44,23,17
44,23,16
44,23,15
44,23,14
44,23,13
44,23,12
43,23,12
43,23,11
42,23,11
41,23,11
40,23,11
39,23,11
38,23,11
37,23,11
36,23,12
35,23,12
34,23,13
33,23,14
32,23,15
31,23,16
30,23,17
29,23,17
29,23,18
28,23,19
28,23,20
28,23,21
27,23,22
27,23,23
27,23,24
26,23,25
26,23,26
26,23,27
27,23,28
27,23,29
27,23,30
27,23,31
27,23,32
28,23,32
29,23,32
30,23,32
31,23,32
32,23,32
33,23,32
34,23,32
35,23,31
36,23,30
31,23,33
30,23,33
45,23,15
45,23,14
43,24,14
43,24,13
42,24,13
42,24,12
41,24,12
40,24,12
39,24,12
38,24,12
37,24,12
36,24,13
35,24,13
34,24,14
33,24,15
32,24,15
31,24,16
30,24,16
30,24,17
29,24,18
28,24,19
27,24,20
27,24,21
27,24,22
26,24,23
26,24,24
26,24,25
26,24,26
26,24,27
26,24,28
26,24,29
26,24,30
26,24,31
26,24,32
26,24,33
27,24,33
28,24,33
29,24,33
29,24,34
30,24,34
31,24,34
32,24,33
33,24,33
34,24,32
35,24,32
36,24,31
37,24,30
37,24,29
38,24,28
38,24,27
39,24,26
40,24,25
40,24,24
40,24,23
41,24,22
42,24,21
42,24,20
42,24,19
43,24,19
43,24,18
43,24,17
43,24,16
43,24,15
31,24,38
30,24,38
29,24,38
28,24,38
28,24,37
27,24,37
26,24,37
25,24,37
24,24,37
23,24,37
23,24,38
24,24,38
25,24,38
26,24,38
27,24,38
27,24,39
26,24,39
25,24,39
24,24,39
26,24,40
27,24,40
28,24,40
28,24,39
29,24,39
30,24,39
31,24,39
31,24,40
30,24,40
29,24,40
29,24,41
28,24,41
27,24,41
30,24,41
31,24,41
107,24,37
107,24,36
107,24,35
107,24,34
107,24,33
107,24,32
107,24,31
107,24,30
108,24,29
108,24,28
109,24,27
110,24,27
111,24,27
112,24,27
113,24,27
114,24,27
115,24,27
116,24,27
117,24,28
118,24,29
119,24,30
120,24,31
120,24,32
121,24,33
122,24,34
123,24,35
123,24,36
124,24,37
124,24,38
124,24,39
124,24,40
125,24,40
125,24,41
124,24,41
124,24,42
125,24,42
125,24,43
124,24,43
124,24,44
123,24,44
122,24,44
122,24,45
123,24,45
124,24,45
125,24,45
125,24,44
124,24,46
123,24,46
122,24,46
121,24,46
121,24,47
122,24,47
123,24,47
120,24,45
119,24,45
118,24,45
117,24,45
116,24,44
115,24,43
114,24,43
113,24,42
112,24,41
111,24,41
110,24,40
109,24,39
108,24,38
107,25,38
107,25,39
108,25,39
109,25,39
110,25,40
111,25,41
112,25,42
113,25,42
114,25,42
115,25,43
116,25,43
117,25,43
117,25,44
118,25,44
119,25,44
120,25,44
121,25,44
121,25,43
121,25,42
122,25,42
122,25,41
123,25,41
123,25,40
123,25,39
123,25,38
123,25,37
122,25,36
122,25,35
121,25,34
120,25,33
120,25,32
119,25,31
118,25,30
118,25,29
117,25,28
116,25,28
115,25,27
114,25,27
113,25,27
112,25,27
111,25,27
110,25,27
109,25,27
108,25,28
108,25,29
107,25,30
106,25,31
106,25,32
106,25,33
106,25,34
106,25,35
106,25,36
106,25,37
123,25,42
123,25,43
122,25,43
121,25,45
120,25,45
32,25,43
32,25,42
32,25,41
32,25,40
32,25,39
31,25,38
31,25,37
30,25,37
29,25,37
29,25,36
29,25,35
28,25,35
28,25,34
27,25,34
26,25,34
26,25,33
25,25,32
25,25,31
25,25,30
25,25,29
25,25,28
25,25,27
25,25,26
25,25,25
26,25,24
26,25,23
26,25,22
27,25,21
27,25,20
28,25,19
29,25,18
30,25,17
30,25,16
31,25,16
32,25,16
33,25,15
34,25,15
35,25,14
36,25,14
37,25,13
38,25,13
39,25,13
40,25,13
41,25,13
41,25,14
42,25,14
42,25,15
42,25,16
42,25,17
42,25,18
41,25,19
41,25,20
41,25,21
40,25,22
40,25,23
40,25,24
40,25,25
39,25,26
39,25,27
38,25,28
38,25,29
37,25,30
36,25,31
35,25,32
34,25,33
33,25,34
32,25,34
31,25,35
30,25,35
27,25,35
26,25,35
25,25,35
24,25,35
23,25,35
23,25,36
22,25,36
21,25,36
21,25,37
20,25,37
20,25,38
21,25,38
22,25,38
22,25,37
22,25,39
21,25,39
20,25,39
21,25,40
22,25,40
23,25,40
23,25,39
24,25,40
25,25,40
25,25,41
24,25,41
23,25,41
22,25,41
21,25,41
21,25,42
22,25,42
23,25,42
24,25,42
26,25,41
27,25,42
28,25,42
29,25,42
30,25,42
31,25,42
31,25,43
30,25,43
29,25,43
28,25,43
27,25,43
27,25,36
26,25,36
25,25,36
24,25,36
28,25,36
30,26,36
31,26,36
32,26,36
32,26,35
33,26,35
34,26,34
35,26,33
36,26,32
37,26,31
38,26,30
38,26,29
38,26,28
39,26,27
39,26,26
40,26,25
40,26,24
40,26,23
40,26,22
40,26,21
40,26,20
40,26,19
40,26,18
40,26,17
40,26,16
40,26,15
40,26,14
39,26,14
38,26,14
37,26,14
37,26,15
36,26,15
35,26,15
34,26,15
33,26,15
32,26,15
31,26,16
30,26,17
29,26,18
28,26,18
27,26,19
27,26,20
26,26,21
26,26,22
25,26,23
25,26,24
25,26,25
25,26,26
25,26,27
24,26,28
24,26,29
24,26,30
24,26,31
24,26,32
24,26,33
23,26,33
23,26,34
22,26,34
21,26,34
21,26,35
20,26,35
20,26,36
19,26,36
19,26,37
18,26,37
17,26,37
17,26,38
18,26,38
19,26,38
19,26,39
18,26,39
18,26,40
19,26,40
20,26,40
20,26,41
19,26,41
19,26,42
18,26,42
20,26,42
20,26,43
19,26,43
21,26,43
22,26,43
23,26,43
24,26,42
25,26,42
26,26,42
27,26,43
27,26,44
28,26,44
29,26,44
30,26,44
31,26,44
32,26,44
33,26,43
33,26,42
33,26,41
33,26,40
33,26,39
33,26,38
32,26,38
32,26,37
34,26,38
34,26,39
35,26,39
35,26,40
34,26,40
34,26,41
35,26,41
25,26,34
25,26,33
24,26,34
22,26,35
38,26,15
39,26,15
39,26,16
41,26,16
41,26,15
41,26,17
41,26,18
108,26,28
109,26,28
110,26,27
111,26,27
112,26,27
113,26,27
114,26,27
115,26,28
116,26,28
117,26,29
118,26,30
119,26,31
119,26,32
120,26,33
120,26,34
121,26,35
121,26,36
121,26,37
122,26,37
122,26,38
121,26,38
121,26,39
122,26,39
122,26,40
121,26,40
120,26,40
120,26,41
119,26,41
119,26,42
120,26,42
120,26,43
119,26,43
118,26,43
117,26,42
116,26,42
115,26,42
114,26,42
113,26,42
112,26,42
111,26,41
110,26,41
109,26,41
109,26,40
108,26,40
107,26,39
106,26,38
106,26,37
105,26,36
105,26,35
105,26,34
105,26,33
106,26,32
106,26,31
106,26,30
107,26,29
121,26,41
120,27,39
120,27,38
120,27,37
120,27,36
120,27,35
119,27,34
119,27,33
119,27,32
118,27,31
118,27,30
117,27,29
116,27,29
115,27,28
114,27,28
113,27,28
112,27,27
110,27,27
109,27,27
108,27,27
107,27,28
107,27,29
106,27,30
105,27,30
105,27,31
104,27,31
104,27,32
105,27,32
104,27,33
104,27,34
104,27,35
104,27,36
105,27,37
106,27,38
107,27,39
108,27,40
109,27,41
110,27,41
111,27,41
112,27,42
113,27,42
114,27,41
115,27,41
116,27,41
118,27,41
118,27,42
117,27,42
119,27,40
119,27,38
111,27,28
39,27,28
39,27,27
39,27,26
40,27,25
40,27,24
40,27,23
40,27,21
40,27,20
39,27,19
39,27,18
39,27,17
38,27,16
37,27,16
36,27,16
35,27,16
34,27,15
33,27,15
32,27,16
31,27,17
30,27,17
29,27,18
28,27,18
27,27,19
27,27,20
26,27,21
26,27,22
25,27,23
25,27,24
24,27,25
24,27,26
24,27,27
24,27,28
24,27,29
23,27,30
23,27,31
22,27,31
22,27,32
21,27,32
21,27,33
20,27,33
19,27,33
19,27,34
18,27,34
18,27,35
17,27,35
17,27,36
16,27,36
16,27,37
16,27,38
16,27,39
17,27,39
17,27,40
16,27,40
17,27,41
18,27,41
17,27,42
17,27,43
18,27,43
19,27,44
20,27,44
21,27,44
22,27,43
23,27,43
24,27,43
25,27,43
26,27,43
26,27,44
25,27,44
27,27,44
28,27,45
29,27,45
30,27,45
31,27,45
32,27,45
33,27,45
33,27,44
34,27,43
34,27,42
35,27,42
36,27,42
36,27,41
36,27,40
36,27,39
36,27,38
35,27,38
35,27,37
34,27,37
34,27,36
34,27,35
35,27,34
35,27,33
36,27,32
37,27,31
38,27,30
38,27,29
39,27,22
33,27,36
33,27,37
35,27,43
29,27,46
28,27,46
23,27,32
22,27,33
20,27,34
19,27,35
18,27,36
18,28,33
18,28,32
17,28,32
17,28,33
16,28,33
16,28,34
15,28,34
15,28,35
16,28,35
17,28,34
19,28,32
19,28,31
20,28,31
20,28,30
21,28,30
22,28,30
22,28,29
23,28,29
23,28,28
23,28,27
24,28,26
24,28,25
24,28,24
25,28,23
25,28,22
26,28,21
27,28,20
27,28,19
28,28,18
29,28,18
30,28,17
31,28,17
32,28,17
33,28,16
34,28,16
35,28,16
36,28,16
37,28,16
37,28,17
36,28,17
38,28,17
38,28,18
39,28,18
39,28,19
39,28,20
39,28,21
39,28,22
39,28,23
39,28,24
39,28,25
39,28,26
39,28,27
39,28,28
39,28,29
38,28,30
38,28,31
37,28,32
36,28,33
35,28,34
35,28,35
35,28,36
36,28,37
36,28,38
37,28,39
37,28,40
37,28,41
37,28,42
36,28,43
36,28,44
35,28,44
34,28,44
33,28,45
33,28,46
32,28,46
31,28,46
30,28,46
30,28,47
29,28,47
28,28,46
27,28,45
26,28,45
25,28,45
24,28,45
24,28,44
23,28,44
22,28,44
21,28,44
20,28,44
19,28,44
18,28,44
17,28,44
16,28,43
16,28,42
16,28,41
15,28,41
15,28,40
15,28,39
15,28,38
15,28,37
15,28,36
15,28,42
22,28,45
23,28,45
21,28,31
20,28,32
103,28,32
103,28,31
104,28,30
105,28,29
106,28,29
106,28,28
107,28,28
108,28,27
109,28,27
110,28,27
111,28,27
112,28,27
113,28,28
114,28,28
115,28,29
116,28,29
117,28,30
118,28,31
118,28,32
118,28,33
119,28,33
119,28,34
119,28,35
119,28,36
119,28,37
118,28,38
119,28,39
119,28,40
118,28,40
117,28,41
116,28,41
115,28,42
114,28,42
113,28,42
112,28,41
111,28,41
110,28,41
109,28,41
108,28,40
107,28,40
106,28,39
105,28,38
104,28,38
104,28,37
103,28,36
103,28,35
103,28,34
103,28,33
102,29,33
102,29,32
102,29,31
103,29,30
104,29,29
105,29,28
106,29,28
107,29,27
108,29,27
109,29,27
110,29,27
111,29,27
112,29,27
113,29,27
114,29,28
115,29,29
116,29,30
117,29,31
117,29,32
117,29,33
118,29,34
118,29,35
118,29,36
118,29,37
117,29,38
117,29,39
118,29,39
119,29,39
119,29,40
118,29,40
117,29,41
116,29,42
115,29,42
114,29,42
113,29,41
112,29,41
111,29,41
110,29,41
109,29,41
108,29,41
107,29,40
106,29,40
105,29,39
104,29,39
103,29,38
103,29,37
102,29,37
102,29,36
102,29,35
102,29,34
36,29,34
36,29,33
37,29,32
38,29,31
38,29,30
39,29,29
39,29,28
39,29,27
39,29,26
39,29,25
39,29,24
39,29,23
39,29,22
39,29,21
38,29,20
38,29,19
37,29,18
36,29,18
35,29,17
34,29,17
33,29,17
32,29,17
31,29,17
